tweet,user,location,date
"RT @TeelaResists: 😢#CTA😢 #TrumpGenocideForPutin 

do not let up on your MOC

until trump, we ""were"" a humane society

haven't you had enoug…",kdqd3,"West Coast, USA",2019-10-21 13:20:20
"RT @TeelaResists: 😢#CTA😢 #TrumpGenocideForPutin 

do not let up on your MOC

until trump, we ""were"" a humane society

haven't you had enoug…",TonyFlo63,,2019-10-21 13:14:49
"RT @TeelaResists: 😢#CTA😢 #TrumpGenocideForPutin 

do not let up on your MOC

until trump, we ""were"" a humane society

haven't you had enoug…",Siadasha,USA ,2019-10-21 13:10:56
"😢#CTA😢 #TrumpGenocideForPutin 

do not let up on your MOC

until trump, we ""were"" a humane society

haven't you had… https://t.co/Qb1bFbffd5",TeelaResists,floating thru twitter space,2019-10-21 13:06:56
"😀: The general mood worsened over the past 60 minutes. Analyzed 23 tweets, with 60.95% feeling Comfortable. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-21 13:01:56
@cta purple line Express to the loop #510 was 8-10 mins late getting to Howard. I often just miss this particular t… https://t.co/61J1j99Xlz,matmounce,,2019-10-21 12:59:40
"RT @VerbTech_Co: Do you know how to create the perfect call to action?  If not, don't worry, we are sharing what we know to make your CTA e…",MrJohn2019,United States,2019-10-21 12:33:42
"RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conversions
https://…",MrJohn2019,United States,2019-10-21 12:24:28
"RT @CtaMood: 😀: The overall mood of riders improved in the last hour. Analyzed 14 tweets, with 65.75% feeling Cheerful. #Chicago #CTA #CTAM…",spark_radio_CHI,"Chicago, Illinois ",2019-10-21 12:03:22
"😀: The overall mood of riders improved in the last hour. Analyzed 14 tweets, with 65.75% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-21 12:02:15
Annual North Carolina school bus safety action begins - Chicago Tribune: https://t.co/uaD8wPONwd #CTA #Metra… https://t.co/XikqN0zDk8,MyTransit_CH,"Chicago, IL",2019-10-21 11:49:32
RT @WBBM780Traffic: Commuters on the #CTA #BlueLine in the #WickerPark and #WestTown neighborhoods are in for some hassles over the next co…,WBBMNewsradio,"Chicago, IL",2019-10-21 11:45:17
@48john You shut your mouth and let the young lady pour her beer. #CTA,CTABUS22,Chicago,2019-10-21 11:30:36
RT @WGNtraffic: #UPDATE 🚇 #CTA RED LINE https://t.co/y652mjgOGd,WGNNews,"Chicago, IL",2019-10-21 10:58:20
#UPDATE 🚇 #CTA RED LINE https://t.co/y652mjgOGd,WGNtraffic,"Chicago, IL",2019-10-21 10:47:59
"#Digital #technologies offer great possibilities to improve #agriculture’s cost and resource #efficiency, whilst re… https://t.co/1IxkO2Vivs",twtJohannes,Tanzania,2019-10-21 10:30:45
In Bologna for the #cta General Meeting. Will we succeed in building the largest (118) array of telescopes ever? #dfaunipd,micheledoro,"Padova, Italy",2019-10-21 10:23:44
Commuters on the #CTA #BlueLine in the #WickerPark and #WestTown neighborhoods are in for some hassles over the nex… https://t.co/XiQ3uvooSE,WBBM780Traffic,"Chicago, IL",2019-10-21 10:11:58
Cellphone thefts reported on CTA Pink Line - Chicago Sun-Times: https://t.co/SesIHYrS3q #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-21 09:48:07
"RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conversions
https://…",MrJohn2019,United States,2019-10-21 09:38:52
"RT @mchlbtts: #RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conve…",MrJohn2019,United States,2019-10-21 09:38:35
RT @ShanHalligan: HEADS UP for #CTA Blue Line riders: https://t.co/FODcjW5VDP,BillWest5,Chicago,2019-10-21 09:16:16
HEADS UP for #CTA Blue Line riders: https://t.co/FODcjW5VDP,ShanHalligan,"Chicago, IL",2019-10-21 09:13:01
"RT @KerryTownsend: I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to know:
1…",matmorris,Bristol,2019-10-21 08:32:58
"RT @Labinators: You want your users to take action when visiting your website: Sign Up, Subscribe, Buy. 

These are your Call-To-Action but…",Labinators,,2019-10-21 07:59:00
"#China's #marionette #CarrieLam must apologize #MuslimCommunities as well #HongKongers...

#HongKong… https://t.co/WbLntWiF4d",TibetPeople,,2019-10-21 07:30:57
"#RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM… https://t.co/S1zq5Obe5t",mchlbtts,Tar Heal State,2019-10-21 07:05:41
"$VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conversions… https://t.co/3f6CRaKrz5",InteractiveVid2,"North Carolina, USA",2019-10-21 07:00:00
How do you make it easy for customers to do what you want? You add a call to action button. It’s a great way to eng… https://t.co/xkkPkFVkID,TrioDigitalKe,"Nairobi, Kenya",2019-10-21 06:00:32
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/cEfYAEcVck… https://t.co/Y5ZOPWo2Jb,chilispace,"Groningen, The Netherlands",2019-10-21 05:32:02
"RT @KerryTownsend: I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to know:
1…",vikramindia1982,,2019-10-21 05:25:08
"RT @CtaMood: 😀: The mood of riders on the CTA improved in the last hour. Analyzed 8 tweets, with 64.1% feeling Cheerful. #Chicago #CTA #CTA…",spark_radio_CHI,"Chicago, Illinois ",2019-10-21 05:03:17
"😀: The mood of riders on the CTA improved in the last hour. Analyzed 8 tweets, with 64.1% feeling Cheerful. #Chicago #CTA #CTAMOOD",CtaMood,"Chicago, IL",2019-10-21 05:02:08
"If you take the #CTA #BlueLine at Division, trains are bypassing the station due to construction until 4 am Monday… https://t.co/cyhHH4xQcu",WBBM780Traffic,"Chicago, IL",2019-10-21 04:42:03
@sodafiend9000 @chicagotribune I know. #CTA,CTABUS22,Chicago,2019-10-21 04:05:35
"RT @grimaldortiz: Get more leads, sales, and customers with landing pages built just how you want in Unbounce's drag-and-drop builder.

Che…",grimaldortiz,Wherever people can tweet.,2019-10-21 04:05:01
A #TikTok of me running a Wrigleyville douchebag over. #CTA,CTABUS22,Chicago,2019-10-21 03:54:55
"@tallboy66 @chicagotribune Hey, Mike. How about you mind your own business. Also it’s called an Articulated bus. Un… https://t.co/NJqau4VNqx",CTABUS22,Chicago,2019-10-21 03:52:03
@wyobetsy @chicagotribune You watch your mouth. #CTA,CTABUS22,Chicago,2019-10-21 03:50:05
@numbersdontlie @chicagotribune See? B.A. Baracus knows what’s up. #CTA,CTABUS22,Chicago,2019-10-21 03:49:48
@chicagotribune Who’s tired of being stuck on me? Show yourselves. #CTA,CTABUS22,Chicago,2019-10-21 03:49:06
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/LMR4Wvf2Ye… https://t.co/PV5saWBrB6,emaverick,"Chennai, India",2019-10-21 03:42:02
Man found dead in Valparaiso after apparent bicycle accident - Chicago Tribune: https://t.co/YaiWRkqzna #CTA #Metra… https://t.co/1sAsaeelbA,MyTransit_CH,"Chicago, IL",2019-10-21 03:35:25
Fiery Chicago bluesman/bus driver returns to Redstone Room - Quad City Times: https://t.co/xdsx3gysIp #CTA #Metra… https://t.co/lZaUrPZ5tB,MyTransit_CH,"Chicago, IL",2019-10-21 01:25:10
My very merry Christmas wish https://t.co/LGC2NQo51r  #WGN #Chicago #Chicagotheatre #Holiday #chicagobulls… https://t.co/NobIq1Y7NF,aheadsocially,United States,2019-10-21 01:11:01
My very merry Christmas wish is to have a best friend https://t.co/LGC2NQo51r  #WGN #Chicago #Chicagotheatre… https://t.co/3dgy3uunTl,aheadsocially,United States,2019-10-21 01:08:01
"The Hilton Netherland Just uncovered something hidden Art Deco in one of the rooms in downtown Cincinnati 😊 .
.… https://t.co/Qw9WoZvHwK",BrowsingAtlas,,2019-10-21 00:44:26
DIY Bike Detective: Tips For Tracking Down Your Stolen Bicycle In Chicago - WBEZ: https://t.co/3LfOmJvcVm #CTA… https://t.co/9wIM6QkL8v,MyTransit_CH,"Chicago, IL",2019-10-21 00:25:34
"https://t.co/OVYrBJ8q2w
Facebook is the number one social media site for driving conversions, which makes Facebook… https://t.co/eDjUbdrh9c",ViaNinjaOfficia,Universal,2019-10-21 00:00:31
Eleanor's very merry Christmas wish Now The Musical https://t.co/LGC2NQo51r #WGN #Chicago #Chicagotheatre #Holiday… https://t.co/N0q4kvfIcl,aheadsocially,United States,2019-10-20 23:35:01
"#LStationChallenge 36/145
Racine - Blue Line
Near West Side
Opened June 22nd, 1958
.
.
.
#racine #blueline #cta… https://t.co/UP1jqaYlTx",doorsclosing312,"Chicago, IL",2019-10-20 22:23:10
"RT @KerryTownsend: I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to know:
1…",PaulaDW_,"London, England",2019-10-20 21:54:34
"The Musical Eleanor's very merry Christmas wish buy Tickets Now
 https://t.co/LGC2NQo51r
#WGN #Chicago… https://t.co/K1LY8KxJ2y",aheadsocially,United States,2019-10-20 21:50:01
"@ava Nightswimming. 

Sometimes I kick everyone out at Foster for no fucking reason and have a good cry all the way to Howard. #CTA",CTABUS22,Chicago,2019-10-20 21:25:43
Man shot while driving crashes into CTA truck in East Garfield Park: police - WLS-TV: https://t.co/fW4fO1XN3v #CTA… https://t.co/PJh2QIlKy3,MyTransit_CH,"Chicago, IL",2019-10-20 19:50:24
"Eleanor's very merry Christmas wish Tickets now on sale
 https://t.co/LGC2NQo51r #WGN #Chicago #Chicagotheatre… https://t.co/GqqMlZ7CIh",aheadsocially,United States,2019-10-20 19:24:01
"World Premier Get tickets now  https://t.co/LGC2NQo51r
#WGN #Chicago #Chicagotheatre #chicagobulls #CUBS… https://t.co/fVvVhs41WX",aheadsocially,United States,2019-10-20 19:13:01
@karlacolours We’d go everywhere. #CTA,CTABUS22,Chicago,2019-10-20 18:40:08
"RT @KerryTownsend: I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to know:
1…",gemziebeth,"Bedford, England",2019-10-20 18:39:16
Eleanor's very merry Christmas wish the musical https://t.co/LGC2NQo51r #WGN #Chicago #Chicagotheatre #Holiday… https://t.co/9xaEGauUq0,aheadsocially,United States,2019-10-20 18:28:01
"RT @KerryTownsend: I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to know:
1…",LouiseLockie,London,2019-10-20 18:22:28
"Eleanor's very merry Christmas wish Tickets on sale
 https://t.co/LGC2NQo51r
#ChicagoBears #chicagotribune… https://t.co/OcBkocQnJv",aheadsocially,United States,2019-10-20 18:21:01
RT @MyTransit_CH: Man shot while driving crashes into CTA truck in East Garfield Park: police - Chicago Sun-Times - Breaking News: https://…,breakingnewsbo1,,2019-10-20 18:10:11
Man shot while driving crashes into CTA truck in East Garfield Park: police - Chicago Sun-Times - Breaking News:… https://t.co/VAYrV5fp8y,MyTransit_CH,"Chicago, IL",2019-10-20 18:05:43
@karlacolours I ummm am the bus. So yeah. #CTA,CTABUS22,Chicago,2019-10-20 17:20:44
@karlacolours So then you and I are going. Got it. #CTA,CTABUS22,Chicago,2019-10-20 17:17:27
"CTA Blue Line Trains to bypass Division Oct. 21 - Nov. 8, undergoes repairs - WLS-TV: https://t.co/eKIzlnnSpG #CTA… https://t.co/ID8KTKr5jI",MyTransit_CH,"Chicago, IL",2019-10-20 16:25:04
"The Musical Eleanor's very merry Christmas wish Tickets on sale now
 https://t.co/LGC2NQo51r
#ChicagoBears… https://t.co/1XST6rNAge",aheadsocially,United States,2019-10-20 16:25:01
RT @CTABUS22: @cta Police activity at Wilson??? Noooo. Get the fuck out of here. #CTA,transit_tweets,,2019-10-20 16:20:59
5 #Design Hacks Guaranteed to Put Your Conversions on Fire #webdesign #CTA #websitedesign https://t.co/YA5JkZLjve,valmacri71,"Torino, Piemonte",2019-10-20 15:45:07
"$VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conversions… https://t.co/wpqpcvxi4e",InteractiveVid2,"North Carolina, USA",2019-10-20 15:00:00
Ready to see how Chicago moves at the chicagocta as part of #OHC2019! @chiarchitecture #cta #chicago #chicagoland… https://t.co/I1uMRn3JGF,pilotual,"Planet Earth or Irving, Texas",2019-10-20 14:56:24
"RT @KerryTownsend: I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to know:
1…",fcathala,"Bristol, United Kingdom",2019-10-20 14:52:47
RT @RoshanKotla: Great way to start the day listening to @deepuchacko in conversation about integration solution flows and giving insights…,Avanish1707,"Pune, India",2019-10-20 14:52:44
"RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conversions
https://…",MrJohn2019,United States,2019-10-20 14:34:26
"RT @mchlbtts: #RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conve…",MrJohn2019,United States,2019-10-20 14:34:23
"#RT @InteractiveVid2: $VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM… https://t.co/Ixs7QijRf6",mchlbtts,Tar Heal State,2019-10-20 14:25:39
"$VERB @VerbTech_Co #ConversionRate #ConversionRates #CTA
#BuiltInCRM #ConversionRateOptimization #Conversions… https://t.co/IZCok9o953",InteractiveVid2,"North Carolina, USA",2019-10-20 14:00:00
#Facebook #Instagram &amp; #Whatsapp Users can now initiate conversations with brands in #Messenger by swiping up on… https://t.co/b0CGYylC6S,salerno_luis,Luxembourg,2019-10-20 13:26:33
"RT @SFArchSummit: The mediocre teacher tells. The good teacher explains. The superior teacher demonstrates. The great teacher inspires.""

@…",Nonprofit__c,"Pune, India",2019-10-20 13:15:44
"RT @SFArchSummit: We're excited to begin announcing our AMAZING line up of speakers, starting with this elite group of thought-inspiring le…",Nonprofit__c,"Pune, India",2019-10-20 13:15:04
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/ACsMZ0Yevm… https://t.co/CXcTcajozy,HunterWillis,,2019-10-20 12:49:02
I’m hosting at panel of #Architects at @Dreamforce on Design Justification &amp; Objection Handling. I would love to kn… https://t.co/iZAQBXcJ0O,KerryTownsend,,2019-10-20 12:12:04
"RT @TibetPeople: The verdict of our SupremeCourt has announced, former Tibetan Parliament speaker #PenpaTsering has won, its TIME to #DrLob…",TibetanoSpirit,Repubic of Tibet,2019-10-20 10:56:58
"Minnesota boy, 6, missing after getting off bus found safe - Chicago Tribune: https://t.co/iZCXtHjlaQ #CTA #Metra… https://t.co/TiCcEgmwjk",MyTransit_CH,"Chicago, IL",2019-10-20 10:50:46
"RT @TibetPeople: The verdict of our SupremeCourt has announced, former Tibetan Parliament speaker #PenpaTsering has won, its TIME to #DrLob…",tometaxu,#TibetWillBeFree,2019-10-20 10:30:46
"RT @TibetPeople: The verdict of our SupremeCourt has announced, former Tibetan Parliament speaker #PenpaTsering has won, its TIME to #DrLob…",monfort_xavi,Fontllonga,2019-10-20 10:01:14
"RT @Chicago_Scanner: 018:
943 W Fullerton
A couple riders were fighting on the #cta Brown Line train
#Chicago #Chicagoscanner",kgburke3,"Lincoln Park, Chicago",2019-10-20 09:55:45
"RT @TibetPeople: The verdict of our SupremeCourt has announced, former Tibetan Parliament speaker #PenpaTsering has won, its TIME to #DrLob…",rjber15,"Wichita, Kansas",2019-10-20 09:52:59
"RT @TibetPeople: The verdict of our SupremeCourt has announced, former Tibetan Parliament speaker #PenpaTsering has won, its TIME to #DrLob…",scheerenberger,,2019-10-20 09:36:07
"The verdict of our SupremeCourt has announced, former Tibetan Parliament speaker #PenpaTsering has won, its TIME to… https://t.co/gADJXaUP2D",TibetPeople,,2019-10-20 09:35:20
St. Petersburg rolls out scooter program with rules - Chicago Tribune: https://t.co/afmAqDCKzd #CTA #Metra #Transit #Chicago #Transportation,MyTransit_CH,"Chicago, IL",2019-10-20 09:33:34
Chicago Mayor Lightfoot Announces Plans to Quadruple Funding for Bus Program to Alleviate Congestion on Chicago’s M… https://t.co/lrGhGjTj2t,MyTransit_CH,"Chicago, IL",2019-10-20 09:10:07
"CTA Alert:

Blue Line trains are bypassing the Division station due to construction until 4am Monday morning. Free… https://t.co/MhJwXudmok",WBBM780Traffic,"Chicago, IL",2019-10-20 08:54:05
"Man stops train robbery on way to Chicago Marathon, still runs in race - wflx: https://t.co/JwPACojhF7 #CTA #Metra… https://t.co/inm9rdud82",MyTransit_CH,"Chicago, IL",2019-10-20 07:55:28
"RT @arpitjai03: The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta #toptrailblazer…",vis_cus,"Pune, India",2019-10-20 07:50:38
"018:
943 W Fullerton
A couple riders were fighting on the #cta Brown Line train
#Chicago #Chicagoscanner",Chicago_Scanner,"Portage Park, Chicago",2019-10-20 07:34:45
5 Pro Tips for Writing Call to Actions That Actually Work👈by @shaneperrymkt #CTA  #digital https://t.co/Ctc8AKeNKf… https://t.co/SC2FtIDuHL,DXDMedia_UK,"Scotland, United Kingdom",2019-10-20 07:25:02
"RT @arpitjai03: The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta #toptrailblazer…",bhaigadepuru,Pune,2019-10-20 06:10:40
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",jigarshah189,"Pune, India",2019-10-20 05:36:26
"RT @arpitjai03: Myth Busters of the prestige #CTA exam by none other than @deepuchacko 

#OnePune #SFArchSummit #journeytocta 

@gauravkhet…",technodhaba,India,2019-10-20 04:23:31
"RT @DanielMadhure: I am all set for Salesforce Architect Summit. And what about you? 
#SalesforceArchitect #CTA #Ohana #trailblazercommunit…",mittalpayalSF,"Pune, India",2019-10-20 04:13:20
#CTA Alert 95th-bound Red Line trains are standing at Wilson due to police activity. Crews working to restore servi… https://t.co/qfW9dMNnoV,WBBM780Traffic,"Chicago, IL",2019-10-20 04:11:55
"RT @arpitjai03: The elite #CTA is a marathon, not a race!!
Rightly said by @gemziebeth @SFArchSummit
#OnePune #JouneyToCta #toptrailblazer…",technodhaba,India,2019-10-20 04:11:27
